benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,n_exceptions
Park-Unfav,Soft Parameter Sharing,45,1.552276366333939e-07,24,52,1.552276366333939e-07,93.025,0
Park-Unfav,Soft Parameter Sharing,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,88.021,0
Park-Unfav,Soft Parameter Sharing,47,1.1161802446987618e-07,24,52,1.1161802446987618e-07,84.835,0
Park-Unfav,Soft Parameter Sharing,48,1.560885138775958e-07,24,52,1.560885138775958e-07,83.347,0
Park-Unfav,Soft Parameter Sharing,49,1.1281375602258803e-07,24,52,1.1281375602258803e-07,85.178,0
Park-Unfav,Soft Parameter Sharing,50,1.087312731383618e-07,24,52,1.087312731383618e-07,92.209,0
Park-Unfav,Soft Parameter Sharing,51,1.1161802446987618e-07,24,52,1.1161802446987618e-07,91.522,0
Park-Unfav,Soft Parameter Sharing,52,1.137312731133618e-07,24,52,1.137312731133618e-07,92.462,0
Park-Unfav,Soft Parameter Sharing,53,1.541513844536675e-07,24,52,1.541513844536675e-07,89.363,0
Park-Unfav,Soft Parameter Sharing,54,1.552276366333939e-07,24,52,1.552276366333939e-07,88.586,0
Park-Unfav,Soft Parameter Sharing,55,1.1161802446987618e-07,24,52,1.1161802446987618e-07,84.58,0
Park-Unfav,Soft Parameter Sharing,56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,91.67,0
Park-Unfav,Soft Parameter Sharing,57,1.552276366333939e-07,24,52,1.552276366333939e-07,88.839,0
Park-Unfav,Soft Parameter Sharing,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,88.661,0
Park-Unfav,Soft Parameter Sharing,59,1.087312731383618e-07,24,52,1.087312731383618e-07,88.053,0
Park-Unfav,Soft Parameter Sharing,60,1.1281375602258803e-07,24,52,1.1281375602258803e-07,91.687,0
Park-Unfav,Soft Parameter Sharing,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,86.086,0
Park-Unfav,Two-Stage Joint,42,1.541513844536675e-07,24,52,1.541513844536675e-07,117.897,0
Park-Unfav,Two-Stage Joint,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,112.841,0
Park-Unfav,Two-Stage Joint,44,1.5248471779533417e-07,24,52,1.5248471779533417e-07,115.923,0
Park-Unfav,Two-Stage Joint,45,1.137312731133618e-07,24,52,1.137312731133618e-07,113.195,0
Park-Unfav,Two-Stage Joint,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,113.654,0
Park-Unfav,Two-Stage Joint,47,1.1281375602258803e-07,24,52,1.1281375602258803e-07,113.979,0
Park-Unfav,Two-Stage Joint,48,1.552276366333939e-07,24,52,1.552276366333939e-07,114.272,0
Park-Unfav,Two-Stage Joint,49,1.1281375602258803e-07,24,52,1.1281375602258803e-07,114.924,0
Park-Unfav,Two-Stage Joint,50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,117.281,0
Park-Unfav,Two-Stage Joint,51,1.5248471779533417e-07,24,52,1.5248471779533417e-07,114.203,0
Park-Unfav,Two-Stage Joint,52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,118.123,0
Park-Unfav,Two-Stage Joint,53,1.541513844536675e-07,24,52,1.541513844536675e-07,113.166,0
Park-Unfav,Two-Stage Joint,54,1.541513844536675e-07,24,52,1.541513844536675e-07,117.146,0
Park-Unfav,Two-Stage Joint,55,1.087312731383618e-07,24,52,1.087312731383618e-07,114.677,0
Park-Unfav,Two-Stage Joint,56,1.1281375602258803e-07,24,52,1.1281375602258803e-07,111.478,0
Park-Unfav,Two-Stage Joint,57,1.087312731383618e-07,24,52,1.087312731383618e-07,113.526,0
Park-Unfav,Two-Stage Joint,58,1.087312731383618e-07,24,52,1.087312731383618e-07,114.37,0
Park-Unfav,Two-Stage Joint,59,1.137312731133618e-07,24,52,1.137312731133618e-07,112.797,0
Park-Unfav,Two-Stage Joint,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,112.501,0
Park-Unfav,Two-Stage Joint,61,1.087312731383618e-07,24,52,1.087312731383618e-07,106.635,0
Polarizability,Adapter,42,0.2464833759590793,16,83,-0.7535166240409207,99.993,0
Polarizability,Adapter,43,0.1275575447570333,16,83,-0.8724424552429667,99.605,0
Polarizability,Adapter,44,0.0891943734015343,16,83,-0.9108056265984656,95.024,0
Polarizability,Adapter,45,0.2528772378516625,16,83,-0.7471227621483375,95.522,0
Polarizability,Adapter,46,0.2726982097186701,16,83,-0.7273017902813299,101.972,0
Polarizability,Adapter,47,0.2320971867007673,16,83,-0.7679028132992327,99.281,0
Polarizability,Adapter,48,0.0,16,83,-1.0,87.779,0
Polarizability,Adapter,49,0.3312020460358057,16,83,-0.6687979539641943,87.36,0
Polarizability,Adapter,50,0.2119565217391305,16,83,-0.7880434782608695,90.117,0
Polarizability,Adapter,51,0.0,16,83,-1.0,87.823,0
Polarizability,Adapter,52,0.0,16,83,-1.0,88.629,0
Polarizability,Adapter,53,0.2464833759590793,16,83,-0.7535166240409207,91.865,0
Polarizability,Adapter,54,0.0,16,83,-1.0,92.808,0
Polarizability,Adapter,55,0.0930306905370843,16,83,-0.9069693094629157,94.181,0
Polarizability,Adapter,56,0.1275575447570333,16,83,-0.8724424552429667,98.37,0
Polarizability,Adapter,57,0.2320971867007673,16,83,-0.7679028132992327,97.035,0
Polarizability,Adapter,58,0.2154731457800511,16,83,-0.7845268542199488,94.388,0
Polarizability,Adapter,59,0.2119565217391305,16,83,-0.7880434782608695,101.023,0
Polarizability,Adapter,60,0.1275575447570333,16,83,-0.8724424552429667,95.317,0
Polarizability,Adapter,61,0.3104219948849105,16,83,-0.6895780051150895,98.419,0
Polarizability,Curriculum,42,0.2186700767263428,16,83,-0.7813299232736571,110.147,0
Polarizability,Curriculum,43,0.1275575447570333,16,83,-0.8724424552429667,109.055,0
Polarizability,Curriculum,44,0.0930306905370843,16,83,-0.9069693094629157,107.628,0
Polarizability,Curriculum,45,0.0891943734015343,16,83,-0.9108056265984656,112.765,0
Polarizability,Curriculum,46,0.0891943734015343,16,83,-0.9108056265984656,110.051,0
Polarizability,Curriculum,47,0.2186700767263428,16,83,-0.7813299232736571,109.813,0
Polarizability,Curriculum,48,0.0,16,83,-1.0,105.884,0
Polarizability,Curriculum,49,0.2119565217391305,16,83,-0.7880434782608695,109.821,0
Polarizability,Curriculum,50,0.2186700767263428,16,83,-0.7813299232736571,111.76,0
Polarizability,Curriculum,51,0.0,16,83,-1.0,110.947,0
Polarizability,Curriculum,52,0.0,16,83,-1.0,110.536,0
Polarizability,Curriculum,53,0.2154731457800511,16,83,-0.7845268542199488,109.607,0
Polarizability,Curriculum,54,0.0,16,83,-1.0,110.824,0
Polarizability,Curriculum,55,0.0891943734015343,16,83,-0.9108056265984656,113.189,0
Polarizability,Curriculum,56,0.1275575447570333,16,83,-0.8724424552429667,107.191,0
Polarizability,Curriculum,57,0.0930306905370843,16,83,-0.9069693094629157,109.295,0
Polarizability,Curriculum,58,0.2119565217391305,16,83,-0.7880434782608695,111.832,0
Polarizability,Curriculum,59,0.2186700767263428,16,83,-0.7813299232736571,110.977,0
Polarizability,Curriculum,60,0.1275575447570333,16,83,-0.8724424552429667,111.129,0
Polarizability,Curriculum,61,0.2186700767263428,16,83,-0.7813299232736571,113.176,0
Polarizability,DNGO-Gradient,42,0.2154731457800511,16,83,-0.7845268542199488,146.756,0
Polarizability,DNGO-Gradient,43,0.2186700767263428,16,83,-0.7813299232736571,145.779,0
Polarizability,DNGO-Gradient,44,0.2154731457800511,16,83,-0.7845268542199488,149.492,0
Polarizability,DNGO-Gradient,45,0.2119565217391305,16,83,-0.7880434782608695,146.036,0
Polarizability,DNGO-Gradient,46,0.0,16,83,-1.0,151.441,0
Polarizability,DNGO-Gradient,47,0.2186700767263428,16,83,-0.7813299232736571,149.031,0
Polarizability,DNGO-Gradient,48,0.0,16,83,-1.0,149.458,0
Polarizability,DNGO-Gradient,49,0.0891943734015343,16,83,-0.9108056265984656,139.4,0
Polarizability,DNGO-Gradient,50,0.2186700767263428,16,83,-0.7813299232736571,149.159,0
Polarizability,DNGO-Gradient,51,0.0,16,83,-1.0,144.284,0
Polarizability,DNGO-Gradient,52,0.0,16,83,-1.0,148.36,0
Polarizability,DNGO-Gradient,53,0.2154731457800511,16,83,-0.7845268542199488,147.899,0
Polarizability,DNGO-Gradient,54,0.0,16,83,-1.0,142.895,0
Polarizability,DNGO-Gradient,55,0.0891943734015343,16,83,-0.9108056265984656,145.831,0
Polarizability,DNGO-Gradient,56,0.1275575447570333,16,83,-0.8724424552429667,141.828,0
Polarizability,DNGO-Gradient,57,0.0930306905370843,16,83,-0.9069693094629157,130.547,0
Polarizability,DNGO-Gradient,58,0.2119565217391305,16,83,-0.7880434782608695,130.593,0
Polarizability,DNGO-Gradient,59,0.2154731457800511,16,83,-0.7845268542199488,129.833,0
Polarizability,DNGO-Gradient,60,0.1275575447570333,16,83,-0.8724424552429667,139.15,0
Polarizability,DNGO-Gradient,61,0.2148337595907928,16,83,-0.7851662404092071,144.35,0
Polarizability,DNGO-Joint,42,0.2154731457800511,16,83,-0.7845268542199488,136.875,0
Polarizability,DNGO-Joint,43,0.1275575447570333,16,83,-0.8724424552429667,134.565,0
Polarizability,DNGO-Joint,44,0.0930306905370843,16,83,-0.9069693094629157,141.415,0
Polarizability,DNGO-Joint,45,0.0891943734015343,16,83,-0.9108056265984656,134.046,0
Polarizability,DNGO-Joint,46,0.0891943734015343,16,83,-0.9108056265984656,134.246,0
Polarizability,DNGO-Joint,47,0.2154731457800511,16,83,-0.7845268542199488,136.913,0
Polarizability,DNGO-Joint,48,0.0,16,83,-1.0,139.178,0
Polarizability,DNGO-Joint,49,0.0891943734015343,16,83,-0.9108056265984656,137.296,0
Polarizability,DNGO-Joint,50,0.2186700767263428,16,83,-0.7813299232736571,131.518,0
Polarizability,DNGO-Joint,51,0.0,16,83,-1.0,136.78,0
Polarizability,DNGO-Joint,52,0.0,16,83,-1.0,145.037,0
Polarizability,DNGO-Joint,53,0.2154731457800511,16,83,-0.7845268542199488,138.164,0
Polarizability,DNGO-Joint,54,0.0,16,83,-1.0,134.847,0
Polarizability,DNGO-Joint,55,0.0891943734015343,16,83,-0.9108056265984656,135.701,0
Polarizability,DNGO-Joint,56,0.1275575447570333,16,83,-0.8724424552429667,129.775,0
Polarizability,DNGO-Joint,57,0.0930306905370843,16,83,-0.9069693094629157,132.119,0
Polarizability,DNGO-Joint,58,0.2119565217391305,16,83,-0.7880434782608695,126.862,0
Polarizability,DNGO-Joint,59,0.2186700767263428,16,83,-0.7813299232736571,120.655,0
Polarizability,DNGO-Joint,60,0.0891943734015343,16,83,-0.9108056265984656,123.673,0
Polarizability,DNGO-Joint,61,0.2186700767263428,16,83,-0.7813299232736571,124.535,0
Polarizability,Domain Adaptation (MMD),42,0.2186700767263428,16,83,-0.7813299232736571,180.683,0
Polarizability,Domain Adaptation (MMD),43,0.2186700767263428,16,83,-0.7813299232736571,180.959,0
Polarizability,Domain Adaptation (MMD),44,0.0930306905370843,16,83,-0.9069693094629157,181.622,0
Polarizability,Domain Adaptation (MMD),45,0.0891943734015343,16,83,-0.9108056265984656,175.597,0
Polarizability,Domain Adaptation (MMD),46,0.0,16,83,-1.0,178.074,0
Polarizability,Domain Adaptation (MMD),47,0.2186700767263428,16,83,-0.7813299232736571,170.404,0
Polarizability,Domain Adaptation (MMD),48,0.0,16,83,-1.0,173.406,0
Polarizability,Domain Adaptation (MMD),49,0.2119565217391305,16,83,-0.7880434782608695,174.678,0
Polarizability,Domain Adaptation (MMD),50,0.2186700767263428,16,83,-0.7813299232736571,162.909,0
Polarizability,Domain Adaptation (MMD),51,0.0,16,83,-1.0,174.834,0
Polarizability,Domain Adaptation (MMD),52,0.0,16,83,-1.0,173.908,0
Polarizability,Domain Adaptation (MMD),53,0.2154731457800511,16,83,-0.7845268542199488,153.583,0
Polarizability,Domain Adaptation (MMD),54,0.0,16,83,-1.0,150.997,0
Polarizability,Domain Adaptation (MMD),55,0.0930306905370843,16,83,-0.9069693094629157,151.767,0
Polarizability,Domain Adaptation (MMD),56,0.1275575447570333,16,83,-0.8724424552429667,168.797,0
Polarizability,Domain Adaptation (MMD),57,0.0891943734015343,16,83,-0.9108056265984656,170.584,0
Polarizability,Domain Adaptation (MMD),58,0.2119565217391305,16,83,-0.7880434782608695,171.154,0
Polarizability,Domain Adaptation (MMD),59,0.2154731457800511,16,83,-0.7845268542199488,167.823,0
Polarizability,Domain Adaptation (MMD),60,0.1275575447570333,16,83,-0.8724424552429667,167.329,0
Polarizability,Domain Adaptation (MMD),61,0.2119565217391305,16,83,-0.7880434782608695,173.683,0
Polarizability,Knowledge Distillation,42,0.2186700767263428,16,83,-0.7813299232736571,100.389,0
Polarizability,Knowledge Distillation,43,0.2186700767263428,16,83,-0.7813299232736571,97.483,0
Polarizability,Knowledge Distillation,44,0.0930306905370843,16,83,-0.9069693094629157,105.665,0
Polarizability,Knowledge Distillation,45,0.0891943734015343,16,83,-0.9108056265984656,98.964,0
Polarizability,Knowledge Distillation,46,0.0,16,83,-1.0,99.413,0
Polarizability,Knowledge Distillation,47,0.2186700767263428,16,83,-0.7813299232736571,102.046,0
Polarizability,Knowledge Distillation,48,0.0,16,83,-1.0,102.905,0
Polarizability,Knowledge Distillation,49,0.2119565217391305,16,83,-0.7880434782608695,102.025,0
Polarizability,Knowledge Distillation,50,0.2186700767263428,16,83,-0.7813299232736571,100.246,0
Polarizability,Knowledge Distillation,51,0.0,16,83,-1.0,103.614,0
Polarizability,Knowledge Distillation,52,0.0,16,83,-1.0,99.157,0
Polarizability,Knowledge Distillation,53,0.2154731457800511,16,83,-0.7845268542199488,103.225,0
Polarizability,Knowledge Distillation,54,0.0,16,83,-1.0,103.106,0
Polarizability,Knowledge Distillation,55,0.0891943734015343,16,83,-0.9108056265984656,97.526,0
Polarizability,Knowledge Distillation,56,0.1275575447570333,16,83,-0.8724424552429667,100.311,0
Polarizability,Knowledge Distillation,57,0.0930306905370843,16,83,-0.9069693094629157,100.201,0
Polarizability,Knowledge Distillation,58,0.2119565217391305,16,83,-0.7880434782608695,100.417,0
Polarizability,Knowledge Distillation,59,0.2186700767263428,16,83,-0.7813299232736571,101.809,0
Polarizability,Knowledge Distillation,60,0.1275575447570333,16,83,-0.8724424552429667,100.038,0
Polarizability,Knowledge Distillation,61,0.2186700767263428,16,83,-0.7813299232736571,99.261,0
Polarizability,MFGP,42,0.0,16,83,-1.0,172.63,0
Polarizability,MFGP,43,0.1528132992327365,16,83,-0.8471867007672634,199.732,0
Polarizability,MFGP,44,0.0930306905370843,16,83,-0.9069693094629157,168.328,0
Polarizability,MFGP,45,0.1528132992327365,16,83,-0.8471867007672634,170.712,0
Polarizability,MFGP,46,0.0,16,83,-1.0,120.206,0
Polarizability,MFGP,47,0.2464833759590793,16,83,-0.7535166240409207,247.956,0
Polarizability,MFGP,48,0.0,16,83,-1.0,167.692,0
Polarizability,MFGP,49,0.1275575447570333,16,83,-0.8724424552429667,157.33,0
Polarizability,MFGP,50,0.2464833759590793,16,83,-0.7535166240409207,203.2,0
Polarizability,MFGP,51,0.0,16,83,-1.0,121.299,0
Polarizability,MFGP,52,0.0,16,83,-1.0,183.283,0
Polarizability,MFGP,53,0.2119565217391305,16,83,-0.7880434782608695,206.891,0
Polarizability,MFGP,54,0.0,16,83,-1.0,119.795,0
Polarizability,MFGP,55,0.2726982097186701,16,83,-0.7273017902813299,185.723,0
Polarizability,MFGP,56,0.1275575447570333,16,83,-0.8724424552429667,109.769,0
Polarizability,MFGP,57,0.1275575447570333,16,83,-0.8724424552429667,277.091,0
Polarizability,MFGP,58,0.2464833759590793,16,83,-0.7535166240409207,211.397,0
Polarizability,MFGP,59,0.2464833759590793,16,83,-0.7535166240409207,247.342,0
Polarizability,MFGP,60,0.1275575447570333,16,83,-0.8724424552429667,199.67,0
Polarizability,MFGP,61,0.2464833759590793,16,83,-0.7535166240409207,247.699,0
Polarizability,Progressive,42,0.2186700767263428,16,83,-0.7813299232736571,73.344,0
Polarizability,Progressive,43,0.2186700767263428,16,83,-0.7813299232736571,75.28,0
Polarizability,Progressive,44,0.0930306905370843,16,83,-0.9069693094629157,77.946,0
Polarizability,Progressive,45,0.0891943734015343,16,83,-0.9108056265984656,76.742,0
Polarizability,Progressive,46,0.0,16,83,-1.0,75.941,0
Polarizability,Progressive,47,0.2186700767263428,16,83,-0.7813299232736571,73.766,0
Polarizability,Progressive,48,0.0,16,83,-1.0,75.146,0
Polarizability,Progressive,49,0.2119565217391305,16,83,-0.7880434782608695,74.071,0
Polarizability,Progressive,50,0.2186700767263428,16,83,-0.7813299232736571,71.902,0
Polarizability,Progressive,51,0.0,16,83,-1.0,71.872,0
Polarizability,Progressive,52,0.0,16,83,-1.0,72.388,0
Polarizability,Progressive,53,0.2154731457800511,16,83,-0.7845268542199488,78.515,0
Polarizability,Progressive,54,0.0,16,83,-1.0,72.208,0
Polarizability,Progressive,55,0.2154731457800511,16,83,-0.7845268542199488,74.605,0
Polarizability,Progressive,56,0.1275575447570333,16,83,-0.8724424552429667,76.328,0
Polarizability,Progressive,57,0.0930306905370843,16,83,-0.9069693094629157,72.772,0
Polarizability,Progressive,58,0.2119565217391305,16,83,-0.7880434782608695,74.896,0
Polarizability,Progressive,59,0.2154731457800511,16,83,-0.7845268542199488,74.174,0
Polarizability,Progressive,60,0.1275575447570333,16,83,-0.8724424552429667,72.009,0
Polarizability,Progressive,61,0.2186700767263428,16,83,-0.7813299232736571,75.292,0
Polarizability,Pseudo-Labeling,42,0.2186700767263428,16,83,-0.7813299232736571,110.256,0
Polarizability,Pseudo-Labeling,43,0.2186700767263428,16,83,-0.7813299232736571,106.081,0
Polarizability,Pseudo-Labeling,44,0.0930306905370843,16,83,-0.9069693094629157,102.745,0
Polarizability,Pseudo-Labeling,45,0.0891943734015343,16,83,-0.9108056265984656,109.062,0
Polarizability,Pseudo-Labeling,46,0.0,16,83,-1.0,105.873,0
Polarizability,Pseudo-Labeling,47,0.2186700767263428,16,83,-0.7813299232736571,104.025,0
Polarizability,Pseudo-Labeling,48,0.0,16,83,-1.0,101.979,0
Polarizability,Pseudo-Labeling,49,0.0891943734015343,16,83,-0.9108056265984656,96.93,0
Polarizability,Pseudo-Labeling,50,0.2186700767263428,16,83,-0.7813299232736571,92.938,0
Polarizability,Pseudo-Labeling,51,0.0,16,83,-1.0,95.282,0
Polarizability,Pseudo-Labeling,52,0.0,16,83,-1.0,95.411,0
Polarizability,Pseudo-Labeling,53,0.2154731457800511,16,83,-0.7845268542199488,93.957,0
Polarizability,Pseudo-Labeling,54,0.0,16,83,-1.0,102.529,0
Polarizability,Pseudo-Labeling,55,0.0891943734015343,16,83,-0.9108056265984656,106.371,0
Polarizability,Pseudo-Labeling,56,0.1275575447570333,16,83,-0.8724424552429667,109.835,0
Polarizability,Pseudo-Labeling,57,0.0930306905370843,16,83,-0.9069693094629157,106.54,0
Polarizability,Pseudo-Labeling,58,0.2186700767263428,16,83,-0.7813299232736571,109.064,0
Polarizability,Pseudo-Labeling,59,0.2186700767263428,16,83,-0.7813299232736571,110.108,0
Polarizability,Pseudo-Labeling,60,0.1275575447570333,16,83,-0.8724424552429667,104.785,0
Polarizability,Pseudo-Labeling,61,0.2186700767263428,16,83,-0.7813299232736571,107.347,0
Polarizability,Sequential,42,0.2186700767263428,16,83,-0.7813299232736571,86.05,0
Polarizability,Sequential,43,0.2186700767263428,16,83,-0.7813299232736571,88.999,0
Polarizability,Sequential,44,0.0930306905370843,16,83,-0.9069693094629157,90.561,0
Polarizability,Sequential,45,0.0891943734015343,16,83,-0.9108056265984656,86.302,0
Polarizability,Sequential,46,0.0,16,83,-1.0,87.04,0
Polarizability,Sequential,47,0.2186700767263428,16,83,-0.7813299232736571,86.503,0
Polarizability,Sequential,48,0.0,16,83,-1.0,88.403,0
Polarizability,Sequential,49,0.2119565217391305,16,83,-0.7880434782608695,85.662,0
Polarizability,Sequential,50,0.2186700767263428,16,83,-0.7813299232736571,88.784,0
Polarizability,Sequential,51,0.0,16,83,-1.0,86.061,0
Polarizability,Sequential,52,0.0,16,83,-1.0,88.533,0
Polarizability,Sequential,53,0.2154731457800511,16,83,-0.7845268542199488,88.02,0
Polarizability,Sequential,54,0.0,16,83,-1.0,97.641,0
Polarizability,Sequential,55,0.0891943734015343,16,83,-0.9108056265984656,91.236,0
Polarizability,Sequential,56,0.1275575447570333,16,83,-0.8724424552429667,91.955,0
Polarizability,Sequential,57,0.0930306905370843,16,83,-0.9069693094629157,89.694,0
Polarizability,Sequential,58,0.2119565217391305,16,83,-0.7880434782608695,95.701,0
Polarizability,Sequential,59,0.2186700767263428,16,83,-0.7813299232736571,94.056,0
Polarizability,Sequential,60,0.1275575447570333,16,83,-0.8724424552429667,96.53,0
Polarizability,Sequential,61,0.2186700767263428,16,83,-0.7813299232736571,90.868,0
Polarizability,Soft Parameter Sharing,42,0.2186700767263428,16,83,-0.7813299232736571,120.256,0
Polarizability,Soft Parameter Sharing,43,0.1275575447570333,16,83,-0.8724424552429667,126.218,0
Polarizability,Soft Parameter Sharing,44,0.2154731457800511,16,83,-0.7845268542199488,126.416,0
Polarizability,Soft Parameter Sharing,45,0.0891943734015343,16,83,-0.9108056265984656,119.877,0
Polarizability,Soft Parameter Sharing,46,0.0930306905370843,16,83,-0.9069693094629157,119.612,0
Polarizability,Soft Parameter Sharing,47,0.2186700767263428,16,83,-0.7813299232736571,118.509,0
Polarizability,Soft Parameter Sharing,48,0.0,16,83,-1.0,120.92,0
Polarizability,Soft Parameter Sharing,49,0.0891943734015343,16,83,-0.9108056265984656,124.368,0
Polarizability,Soft Parameter Sharing,50,0.2186700767263428,16,83,-0.7813299232736571,124.556,0
Polarizability,Soft Parameter Sharing,51,0.0,16,83,-1.0,122.099,0
Polarizability,Soft Parameter Sharing,52,0.0,16,83,-1.0,116.636,0
Polarizability,Soft Parameter Sharing,53,0.2186700767263428,16,83,-0.7813299232736571,114.691,0
Polarizability,Soft Parameter Sharing,54,0.0,16,83,-1.0,122.224,0
Polarizability,Soft Parameter Sharing,55,0.0891943734015343,16,83,-0.9108056265984656,122.445,0
Polarizability,Soft Parameter Sharing,56,0.1275575447570333,16,83,-0.8724424552429667,116.01,0
Polarizability,Soft Parameter Sharing,57,0.0930306905370843,16,83,-0.9069693094629157,116.744,0
Polarizability,Soft Parameter Sharing,58,0.2186700767263428,16,83,-0.7813299232736571,108.831,0
Polarizability,Soft Parameter Sharing,59,0.2186700767263428,16,83,-0.7813299232736571,105.883,0
Polarizability,Soft Parameter Sharing,60,0.1275575447570333,16,83,-0.8724424552429667,107.8,0
Polarizability,Soft Parameter Sharing,61,0.2186700767263428,16,83,-0.7813299232736571,114.134,0
Polarizability,Two-Stage Joint,42,0.2186700767263428,16,83,-0.7813299232736571,134.431,0
Polarizability,Two-Stage Joint,43,0.1275575447570333,16,83,-0.8724424552429667,133.348,0
Polarizability,Two-Stage Joint,44,0.2154731457800511,16,83,-0.7845268542199488,128.923,0
Polarizability,Two-Stage Joint,45,0.0891943734015343,16,83,-0.9108056265984656,139.2,0
Polarizability,Two-Stage Joint,46,0.0891943734015343,16,83,-0.9108056265984656,134.35,0
Polarizability,Two-Stage Joint,47,0.2186700767263428,16,83,-0.7813299232736571,131.523,0
Polarizability,Two-Stage Joint,48,0.0,16,83,-1.0,134.359,0
Polarizability,Two-Stage Joint,49,0.2528772378516625,16,83,-0.7471227621483375,131.966,0
Polarizability,Two-Stage Joint,50,0.2186700767263428,16,83,-0.7813299232736571,136.414,0
Polarizability,Two-Stage Joint,51,0.0,16,83,-1.0,135.876,0
Polarizability,Two-Stage Joint,52,0.0,16,83,-1.0,145.163,0
Polarizability,Two-Stage Joint,53,0.2154731457800511,16,83,-0.7845268542199488,139.88,0
Polarizability,Two-Stage Joint,54,0.0,16,83,-1.0,141.614,0
Polarizability,Two-Stage Joint,55,0.2154731457800511,16,83,-0.7845268542199488,138.778,0
Polarizability,Two-Stage Joint,56,0.1275575447570333,16,83,-0.8724424552429667,142.406,0
Polarizability,Two-Stage Joint,57,0.0930306905370843,16,83,-0.9069693094629157,141.771,0
Polarizability,Two-Stage Joint,58,0.2119565217391305,16,83,-0.7880434782608695,145.104,0
Polarizability,Two-Stage Joint,59,0.2154731457800511,16,83,-0.7845268542199488,140.746,0
Polarizability,Two-Stage Joint,60,0.1275575447570333,16,83,-0.8724424552429667,140.224,0
Polarizability,Two-Stage Joint,61,0.2148337595907928,16,83,-0.7851662404092071,144.163,0
