benchmark,model,seed,budget,regret
Park-Unfav,DNGOJoint,46,14.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,15.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,15.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,16.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,17.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,17.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,18.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,19.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,19.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,20.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,21.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,21.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,22.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,23.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,23.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,24.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,25.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,25.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,26.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,27.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,27.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,28.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,29.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,29.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,30.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,31.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,31.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,32.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,33.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,33.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,34.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,35.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,35.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,36.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,37.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,37.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,38.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,39.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,39.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,40.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,41.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,41.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,46,42.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,46,43.0,2.8867513315143767e-09
Park-Unfav,DNGOJoint,46,43.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,46,44.5,0.0
Park-Unfav,DNGOJoint,46,45.0,0.0
Park-Unfav,DNGOJoint,46,45.5,0.0
Park-Unfav,DNGOJoint,46,46.5,0.0
Park-Unfav,DNGOJoint,46,47.0,0.0
Park-Unfav,DNGOJoint,46,47.5,0.0
Park-Unfav,DNGOJoint,46,48.5,0.0
Park-Unfav,DNGOJoint,46,49.0,0.0
Park-Unfav,DNGOJoint,46,49.5,0.0
Park-Unfav,DNGOJoint,46,50.0,0.0
Park-Unfav,DNGOJoint,47,4.5,0.0
Park-Unfav,DNGOJoint,47,5.0,0.0
Park-Unfav,DNGOJoint,47,5.5,0.0
Park-Unfav,DNGOJoint,47,6.5,0.0
Park-Unfav,DNGOJoint,47,7.0,0.0
Park-Unfav,DNGOJoint,47,7.5,0.0
Park-Unfav,DNGOJoint,47,8.5,0.0
Park-Unfav,DNGOJoint,47,9.0,0.0
Park-Unfav,DNGOJoint,47,9.5,0.0
Park-Unfav,DNGOJoint,47,10.5,0.0
Park-Unfav,DNGOJoint,47,11.0,0.0
Park-Unfav,DNGOJoint,47,11.5,0.0
Park-Unfav,DNGOJoint,47,12.5,0.0
Park-Unfav,DNGOJoint,47,13.0,0.0
Park-Unfav,DNGOJoint,47,13.5,0.0
Park-Unfav,DNGOJoint,47,14.5,0.0
Park-Unfav,DNGOJoint,47,15.0,0.0
Park-Unfav,DNGOJoint,47,15.5,0.0
Park-Unfav,DNGOJoint,47,16.5,0.0
Park-Unfav,DNGOJoint,47,17.0,0.0
Park-Unfav,DNGOJoint,47,17.5,0.0
Park-Unfav,DNGOJoint,47,18.5,0.0
Park-Unfav,DNGOJoint,47,19.0,0.0
Park-Unfav,DNGOJoint,47,19.5,0.0
Park-Unfav,DNGOJoint,47,20.5,0.0
Park-Unfav,DNGOJoint,47,21.0,0.0
Park-Unfav,DNGOJoint,47,21.5,0.0
Park-Unfav,DNGOJoint,47,22.5,0.0
Park-Unfav,DNGOJoint,47,23.0,0.0
Park-Unfav,DNGOJoint,47,23.5,0.0
Park-Unfav,DNGOJoint,47,24.5,0.0
Park-Unfav,DNGOJoint,47,25.0,0.0
Park-Unfav,DNGOJoint,47,25.5,0.0
Park-Unfav,DNGOJoint,47,26.5,0.0
Park-Unfav,DNGOJoint,47,27.0,0.0
Park-Unfav,DNGOJoint,47,27.5,0.0
Park-Unfav,DNGOJoint,47,28.5,0.0
Park-Unfav,DNGOJoint,47,29.0,0.0
Park-Unfav,DNGOJoint,47,29.5,0.0
Park-Unfav,DNGOJoint,47,30.5,0.0
Park-Unfav,DNGOJoint,47,31.0,0.0
Park-Unfav,DNGOJoint,47,31.5,0.0
Park-Unfav,DNGOJoint,47,32.5,0.0
Park-Unfav,DNGOJoint,47,33.0,0.0
Park-Unfav,DNGOJoint,47,33.5,0.0
Park-Unfav,DNGOJoint,47,34.5,0.0
Park-Unfav,DNGOJoint,47,35.0,0.0
Park-Unfav,DNGOJoint,47,35.5,0.0
Park-Unfav,DNGOJoint,47,36.5,0.0
Park-Unfav,DNGOJoint,47,37.0,0.0
Park-Unfav,DNGOJoint,47,37.5,0.0
Park-Unfav,DNGOJoint,47,38.5,0.0
Park-Unfav,DNGOJoint,47,39.0,0.0
Park-Unfav,DNGOJoint,47,39.5,0.0
Park-Unfav,DNGOJoint,47,40.5,0.0
Park-Unfav,DNGOJoint,47,41.0,0.0
Park-Unfav,DNGOJoint,47,41.5,0.0
Park-Unfav,DNGOJoint,47,42.5,0.0
Park-Unfav,DNGOJoint,47,43.0,0.0
Park-Unfav,DNGOJoint,47,43.5,0.0
Park-Unfav,DNGOJoint,47,44.5,0.0
Park-Unfav,DNGOJoint,47,45.0,0.0
Park-Unfav,DNGOJoint,47,45.5,0.0
Park-Unfav,DNGOJoint,47,46.5,0.0
Park-Unfav,DNGOJoint,47,47.0,0.0
Park-Unfav,DNGOJoint,47,47.5,0.0
Park-Unfav,DNGOJoint,47,48.5,0.0
Park-Unfav,DNGOJoint,47,49.0,0.0
Park-Unfav,DNGOJoint,47,49.5,0.0
Park-Unfav,DNGOJoint,47,50.0,0.0
Park-Unfav,DNGOJoint,48,4.5,6.305857269148221
Park-Unfav,DNGOJoint,48,5.0,6.305857269148221
Park-Unfav,DNGOJoint,48,5.5,6.305857269148221
Park-Unfav,DNGOJoint,48,6.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,48,7.0,1.5057208218636944e-07
Park-Unfav,DNGOJoint,48,7.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,48,8.5,9.907235875713742e-08
Park-Unfav,DNGOJoint,48,9.0,9.907235875713742e-08
Park-Unfav,DNGOJoint,48,9.5,9.907235875713742e-08
Park-Unfav,DNGOJoint,48,10.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,11.0,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,11.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,12.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,13.0,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,13.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,14.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,15.0,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,15.5,4.735724073923399e-08
Park-Unfav,DNGOJoint,48,16.5,4.6496363495032095e-08
Park-Unfav,DNGOJoint,48,17.0,4.6496363495032095e-08
Park-Unfav,DNGOJoint,48,17.5,4.6496363495032095e-08
Park-Unfav,DNGOJoint,48,18.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,19.0,4.999999975e-09
Park-Unfav,DNGOJoint,48,19.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,20.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,21.0,4.999999975e-09
Park-Unfav,DNGOJoint,48,21.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,22.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,23.0,4.999999975e-09
Park-Unfav,DNGOJoint,48,23.5,4.999999975e-09
Park-Unfav,DNGOJoint,48,24.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,25.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,25.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,26.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,27.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,27.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,28.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,29.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,29.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,30.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,31.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,31.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,32.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,33.0,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,33.5,4.082482884226228e-09
Park-Unfav,DNGOJoint,48,34.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,48,35.0,2.8867513315143767e-09
Park-Unfav,DNGOJoint,48,35.5,2.8867513315143767e-09
Park-Unfav,DNGOJoint,48,36.5,0.0
Park-Unfav,DNGOJoint,48,37.0,0.0
Park-Unfav,DNGOJoint,48,37.5,0.0
Park-Unfav,DNGOJoint,48,38.5,0.0
Park-Unfav,DNGOJoint,48,39.0,0.0
Park-Unfav,DNGOJoint,48,39.5,0.0
Park-Unfav,DNGOJoint,48,40.5,0.0
Park-Unfav,DNGOJoint,48,41.0,0.0
Park-Unfav,DNGOJoint,48,41.5,0.0
Park-Unfav,DNGOJoint,48,42.5,0.0
Park-Unfav,DNGOJoint,48,43.0,0.0
Park-Unfav,DNGOJoint,48,43.5,0.0
Park-Unfav,DNGOJoint,48,44.5,0.0
Park-Unfav,DNGOJoint,48,45.0,0.0
Park-Unfav,DNGOJoint,48,45.5,0.0
Park-Unfav,DNGOJoint,48,46.5,0.0
Park-Unfav,DNGOJoint,48,47.0,0.0
Park-Unfav,DNGOJoint,48,47.5,0.0
Park-Unfav,DNGOJoint,48,48.5,0.0
Park-Unfav,DNGOJoint,48,49.0,0.0
Park-Unfav,DNGOJoint,48,49.5,0.0
