benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
Matbench-Gap,MFGP,46,0.0,10,199,0.0,190.075,0.5967428577291555,0.963174466519819,0.20804971319311666,0.4730832506529887,0.7867575551429042,3138
Matbench-Gap,MFGP,45,0.1199999999999998,10,199,0.1199999999999998,213.079,0.8346242721822372,1.2672982283337548,0.12025493945188019,0.8430686982756436,0.8962427030703141,3138
Matbench-Gap,MFGP,48,1.4,10,199,1.4,198.444,0.6008049991445482,0.9545344201617886,0.20639260675589544,0.4931977729489449,0.7659763758253676,3138
Matbench-Gap,Sequential,42,0.01,10,199,0.01,104.121,0.7613842768685681,1.1364911747754065,0.05022944550669216,0.7650277954542647,1.8762845733787405,3138
Matbench-Gap,Sequential,43,0.1500000000000001,10,199,0.1500000000000001,100.418,0.6852622755933349,1.0514055962450073,0.09120458891013386,0.7585203518818789,2.4476018706739415,3138
Matbench-Gap,MFGP,49,0.28,10,199,0.28,166.827,0.6195719841387223,1.2949630789732838,0.21763543658381135,0.3772536952449161,0.8862855933376449,3138
Matbench-Gap,MFGP,50,0.28,10,199,0.28,191.972,0.5681916028787054,0.9842844388187241,0.15453154875717018,0.41717928836315643,0.8352717517934176,3138
Matbench-Gap,MFGP,51,0.04,10,199,0.04,168.981,0.5347548518608105,0.7982949532226519,0.2237476099426386,0.5358490431233806,0.7603729406202419,3138
Matbench-Gap,Sequential,44,0.2299999999999999,10,199,0.2299999999999999,126.53,0.954403130318695,1.4094053978746328,0.05952198852772467,0.7457159460900477,1.0101504867484432,3138
Matbench-Gap,Sequential,45,0.3999999999999999,10,199,0.3999999999999999,126.264,0.7192746533527907,1.1919977362670895,0.16140854047163797,1.0366876674694225,4.146499498187259,3138
Matbench-Gap,Sequential,46,0.8999999999999999,10,199,0.8999999999999999,122.04,0.7723087167522645,1.1517192195006871,0.05988527724665392,0.7996074411268473,1.2138603765158864,3138
Matbench-Gap,Sequential,47,0.28,10,199,0.28,132.122,0.9388797338206968,1.4485759419260678,0.08919694072657744,0.6891655083082358,0.8657508863991534,3138
