benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
Matbench-Gap,NARGP,48,1.4,10,199,1.4,1755.069,19.95,0.535081284900481,0.8379279971260468,0.18046526449968134,0.6063796672742938,0.8575608450040711,3138
Matbench-Gap,NARGP,49,0.7800000000000002,10,199,0.7800000000000002,1722.104,19.95,0.5973122855781735,0.9400574139571363,0.1518228170809433,0.5122338615669471,0.7951958090547698,3138
Matbench-Gap,NARGP,50,0.04,10,199,0.04,1956.734,19.95,0.6177933775331849,1.048874505655146,0.16580624601657107,0.4629264271205338,0.7992413858013699,3138
Matbench-Gap,DKL Multi-Fidelity,42,0.0,10,199,0.0,2426.624,19.95,0.6150954382665319,19.133433925531463,0.11663479923518164,0.09949216991662979,0.8207248773951998,3138
Matbench-Gap,DKL Multi-Fidelity,43,0.01,10,199,0.01,2455.683,19.95,0.9794092278664429,71.4512876177123,0.3595920968769917,0.07197029888629913,0.8598194417410604,3138
Matbench-Gap,DKL Multi-Fidelity,44,0.7599999999999999,10,199,0.7599999999999999,2466.653,19.95,0.7969861623411837,37.34605471015048,0.2545570427023582,0.0915224626660347,1.346144709176744,3138
Matbench-Gap,DKL Multi-Fidelity,45,0.1,10,199,0.1,2466.65,19.95,1.0330754667729072,49.16108420619385,0.23862332695984706,0.09738277643918991,2.4926843274612356,3138
Matbench-Gap,DKL Multi-Fidelity,46,0.55,10,199,0.55,2476.921,19.95,0.8574466278271724,38.66169471807825,0.3873167622689611,0.08716986328363419,0.7640617293046558,3138
Matbench-Gap,DKL Multi-Fidelity,47,0.3500000000000001,10,199,0.3500000000000001,2482.557,19.95,0.6174696342430285,18.222287970636426,0.14508604206500958,0.09663527458906174,1.475063404678639,3138
Matbench-Gap,DKL Multi-Fidelity,48,0.3700000000000001,10,199,0.3700000000000001,2480.446,19.95,1.0151427266457924,26.86598214957925,0.17940726577437854,0.11475224047899246,1.9113165033280044,3138
Matbench-Gap,DKL Multi-Fidelity,49,0.1,10,199,0.1,2472.055,19.95,0.9968083952685345,69.95500507825889,0.4355321861057998,0.08102844655513763,0.8056972751021899,3138
Matbench-Gap,DKL Multi-Fidelity,50,1.0,10,199,1.0,2486.598,19.95,0.6310839821878585,26.190850569855115,0.28228170809432757,0.08376779407262802,1.14931958585796,3138
Matbench-Gap,DKL Multi-Fidelity,51,0.0399999999999998,10,199,0.0399999999999998,2483.129,19.95,1.545142947122821,71.73359200140271,0.1805927342256214,0.11102510988712311,2.479169933362902,3138
Branin-Fav,NARGP,42,0.10339752042404704,24,259,0.501284520424047,928.888,49.9,0.7255123396747715,0.7753097815113977,0.10685611186287777,0.7706693881882234,67.08074253829689,2217
Branin-Fav,NARGP,43,0.0066056977871608025,24,259,0.4044926977871608,1057.02,49.9,1.6083042893081874,1.2381534385065545,0.022755976544880457,0.8894789507575073,50.534717673383,2217
Matbench-Gap,Sparse MFGP,42,0.1,10,199,0.1,4012.58,19.95,0.531773578319616,0.7900151506763653,0.16231357552581263,0.529015302658081,0.7957670835084992,3138
Branin-Fav,NARGP,44,0.10339752042404704,24,259,0.501284520424047,988.075,49.9,1.3385912361305536,1.09160160050113,0.04384303112313935,0.7842205663231038,56.300661874727176,2217
Matbench-Gap,Sparse MFGP,43,0.1500000000000001,10,199,0.1500000000000001,3936.339,19.95,0.5172380154409177,0.789041555945676,0.20742511153601023,0.5830459594726562,0.7731760275107952,3138
Branin-Fav,NARGP,45,0.009019962044670815,24,259,0.4069069620446708,883.058,49.9,2.0542806662901656,1.5085068664339012,0.05317997293640053,1.2395241863405735,69.69089424847513,2217
Matbench-Gap,Sparse MFGP,44,0.0,10,199,0.0,3780.097,19.95,0.549789314546948,0.8183008502960695,0.1348374760994264,0.5412607192993164,0.8307903616613929,3138
